33859,LALAL180006451,.98238361
38774,LALAL180008129,.99990553
35764,LALAL180022856,.99990553
37766,LALAL180036863,.98884851
43248,LALAL180061394,.99990553
15180,LALAL180064420,.99990553
9240,LALAL180088612,.99990553
23483,LALAL180091820,.99990553
35846,LALAL180107548,.99990553
31622,LALAL180127312,.874439
22075,LALAL180129652,.99294502
17323,LALAL180130557,.84550661
58274,LALAL180159482,.9642663
24731,LALAL180214660,.99990553
47569,LALAL180245412,.99990553
49185,LALAL180250685,.99990553
32730,LALAL180251742,.99942499
28896,LALAL180256063,.99813968
41388,LALAL180263121,.99942499
21557,LALAL180271595,.99942499
47644,LALAL180341607,.98461968
49186,LALAL180404459,.99990553
1720,LALAL180431634,.874439
35084,LALAL180486748,.99990553
7800,LALAL180504371,.99909896
33399,LALAL180543679,.99813968
19457,LALAL180588152,.874439
11264,LALAL180598150,.99909896
5324,LALAL180619904,.99909896
58273,LALAL180660937,.9642663
36145,LALAL180668824,.99813968
26318,LALAL180731179,.9642663
19234,LALAL180826883,.9928301
11851,LALAL401213629,.96682853
1719,LALAL401225154,.9928301
27616,LALAL401244806,.79197407
49180,LALAL401302661,.77116686
44533,LALAL401320031,.99959671
45813,LALAL439864914,.99990553
22587,LALAL461925595,.99813968
28082,LALAL485138861,.77116686
57249,LALAL485141441,.99910879
17018,LALAL485141763,.99942499
47384,LALAL485141775,.99990553
44715,LALAL485158629,.99990553
58162,LALAL512402504,.99990553
57069,LALAL512405295,.99990553
26974,LALAL512406565,.99812436
32245,LALAL512411814,.99942499
50983,LALAL512414400,.99990553
49478,LALAL528213715,.94510204
3258,LALAL529723807,.98529553
45812,LALAL550649184,.99990553
31623,LALAL550653675,.9642663
4601,LALAR155876781,.94173616
1011,LALAR155933236,.99877715
36639,LALAR156007125,.99832487
34277,LALAR156075727,.81491494
30803,LALAR156121576,.99973077
37868,LALAR156142150,.99832487
34274,LALAR156142915,.81491494
37871,LALAR156147563,.99832487
36452,LALAR156177078,.99646038
4593,LALAR156197072,.99877715
36637,LALAR156204325,.99832487
15246,LALAR156206984,.99973077
36446,LALAR156235475,.99832487
27909,LALAR156254102,.81035161
34755,LALAR156298120,.99877715
24076,LALAR156305453,.99973077
5134,LALAR156317672,.99992931
50594,LALAR156319043,.99832487
20633,LALAR156328374,.98608524
30804,LALAR156328769,.99973077
45547,LALAR156342003,.99832487
34272,LALAR156346873,.8043102
41289,LALAR156362392,.99877715
26140,LALAR156383069,.99992931
18410,LALAR156386370,.81491494
36448,LALAR156402697,.99832487
40781,LALAR156406025,.99973077
26270,LALAR156423929,.99973077
43881,LALAR156435629,.99877715
41288,LALAR156436707,.99877715
32813,LALAR156438632,.99973077
32815,LALAR156449389,.99973077
46845,LALAR156452897,.99973077
36910,LALAR156461494,.99877715
12422,LALAR156477353,.99832487
50595,LALAR156492104,.99832487
57861,LALAR156503256,.99877715
44093,LALAR156505423,.99832487
57858,LALAR156528486,.99877715
57854,LALAR156530041,.99877715
37873,LALAR156536391,.7830624
16456,LALAR156538701,.99832487
42940,LALAR156544907,.99823755
48996,LALAR156555185,.99832487
42519,LALAR156567607,.99877715
47029,LALAR156568162,.99817806
30801,LALAR156570012,.99973077
47336,LALAR156570179,.99992931
37869,LALAR156583155,.99832487
36449,LALAR156586461,.99832487
48551,LALAR156603502,.99973077
44962,LALAR156611479,.99992931
34275,LALAR156627129,.98543233
34270,LALAR156634544,.99832487
129,LALAR156639909,.93369883
44966,LALAR156661533,.99992931
56976,LALAR156669436,.97069436
31094,LALAR156669767,.99832487
47814,LALAR156673614,.99832487
2332,LALAR156689907,.97069436
49241,LALAR156700395,.9748686
34269,LALAR156714402,.99832487
37902,LALAR156732792,.99832487
43285,LALAR156759808,.99832487
47703,LALAR156772311,.99832487
48744,LALAR156791813,.98543233
58012,LALAR156827775,.99832487
50724,LALAR156857994,.9866581
54226,LALAR157076276,.99877715
40780,LALAR157096274,.99973077
48874,LALAR157112189,.99832487
40620,LALAR444399029,.99009281
38446,LALAR444406782,.99992931
6506,LALAR516551228,.99740595
22891,LALAR516560741,.89659697
26012,LALAR516576778,.81967878
52996,LALAR529791743,.99877715
26414,LALAZ1032193,.99814135
26824,LALAZ1040348,.97088009
57718,LALAZ1055080,.99979091
48729,LALAZ1064306,.99834341
29640,LALAZ1069688,.99979091
17898,LALAZ1081609,.98544145
44441,LALAZ1086108,.99979091
16856,LALAZ1086453,.99626255
31241,LALAZ1105601,.99979091
36551,LALAZ1114014,.99834341
57873,LALAZ1126576,.99979091
19545,LALAZ1139254,.99814135
57719,LALAZ1140466,.99979091
46136,LALAZ1153932,.99664253
37481,LALAZ1159453,.97812903
50327,LALAZ1175466,.91069853
33677,LALAZ1178926,.99979091
57716,LALAZ1186306,.99979091
40667,LALAZ1195790,.99979091
12385,LALAZ1208052,.99979091
54395,LALAZ1212784,.99626255
29374,LALAZ1230413,.99664253
4803,LALAZ1231813,.99979091
55537,LALAZ1241190,.99834341
36703,LALAZ1241546,.99979091
51234,LALAZ1246768,.99979091
30429,LALAZ1258106,.99834341
34862,LALAZ1261904,.99979091
30298,LALAZ1265401,.99979091
30039,LALAZ1265801,.99979091
40050,LALAZ1267576,.83503884
47601,LALAZ1279008,.99979091
26939,LALAZ1279729,.83397478
22592,LALAZ1284315,.99979091
17063,LALAZ1292991,.99979091
31781,LALAZ1297868,.99979091
34209,LALAZ1306278,.83503884
31550,LALAZ1330331,.97109711
29785,LALAZ1334736,.99814135
40058,LALAZ1337322,.94301826
50592,LALAZ1347023,.97570521
5835,LALAZ1347900,.99979091
23589,LALAZ1351783,.99626255
46261,LALAZ1353370,.99979091
49517,LALAZ1373275,.99626255
22802,LALAZ1390585,.99664253
49616,LALAZ1394258,.99979091
25077,LALAZ1395509,.99979091
45633,LALAZ1396899,.99979091
30508,LALAZ1406113,.99814135
45579,LALAZ1428960,.99834341
45632,LALAZ1431634,.99979091
57877,LALAZ1434174,.99979091
20413,LALAZ1472262,.99979091
31431,LALAZ1478932,.97570521
34692,LALAZ1485239,.99979091
56556,LALAZ1485545,.97812903
16852,LALAZ1490960,.99979091
56356,LALAZ1497649,.99979091
27067,LALAZ1509913,.99834341
20502,LALAZ1512608,.83397478
47672,LALAZ1515275,.99979091
50630,LALAZ1523180,.99979091
20604,LALAZ1529675,.99834341
29654,LALAZ1547019,.99979091
26632,LALAZ1548851,.99979091
48732,LALAZ1551333,.99664253
57369,LALAZ155403174,.96106923
49215,LALAZ155435890,.99167246
26633,LALAZ155466541,.99626255
49836,LALAZ155467959,.99979091
13708,LALAZ155472508,.97088009
12037,LALAZ155474529,.76516056
40666,LALAZ155500986,.99979091
49617,LALAZ155532387,.97812903
26052,LALAZ155537410,.98544145
29373,LALAZ155544195,.99626255
22261,LALAZ1559803,.99979091
39975,LALAZ1561675,.98544145
32218,LALAZ1567739,.99979091
7636,LALAZ1578045,.99814135
30906,LALAZ1580782,.97088009
26390,LALAZ1582551,.99664253
30905,LALAZ1588197,.99814135
43138,LALAZ1590002,.99664253
19774,LALAZ1590589,.83503884
51776,LALAZ1595554,.99834341
33924,LALAZ1596013,.99834341
28887,LALAZ1598270,.99834341
32192,LALAZ1598679,.99979091
25373,LALAZ1600053,.99814135
19544,LALAZ1615478,.99979091
16214,LALAZ1634813,.99979091
51414,LALAZ1635652,.99979091
19092,LALAZ1638676,.97088009
17382,LALAZ1645381,.99979091
35621,LALAZ1645733,.97570521
28278,LALAZ1647764,.99861372
16754,LALAZ1653422,.99979091
16008,LALAZ1656046,.94301826
43477,LALAZ1681941,.99979091
28218,LALAZ1684585,.94301826
11080,LALAZ1715651,.99814135
30367,LALAZ1716448,.97088009
44576,LALAZ1721253,.99664253
51012,LALAZ1722457,.99834341
56357,LALAZ1728926,.99979091
16217,LALAZ1734267,.97088009
56554,LALAZ1735625,.99626255
21530,LALAZ1744193,.99814135
18068,LALAZ1759408,.99814135
20504,LALAZ1760596,.97812903
49466,LALAZ1764269,.99626255
19772,LALAZ1768051,.99979091
3501,LALAZ1773129,.99979091
30295,LALAZ1776556,.99979091
17940,LALAZ1797153,.99626255
49173,LALAZ1801145,.99834341
47461,LALAZ1802996,.94301826
57711,LALAZ1803086,.99979091
57715,LALAZ1804569,.99979091
22646,LALAZ1807692,.99979091
36552,LALAZ1808072,.97109711
26389,LALAZ1812338,.99979091
25277,LALAZ1814314,.98910624
16234,LALAZ1824143,.99979091
20409,LALAZ1825363,.97812903
43844,LALAZ1826511,.97812903
16005,LALAZ1830873,.99979091
31243,LALAZ1836475,.99979091
47528,LALAZ1839955,.99979091
22533,LALAZ1850524,.99861372
12755,LALAZ1853156,.99979091
393,LALAZ1858806,.99979091
9303,LALAZ1866954,.99664253
57021,LALAZ1874052,.99979091
36113,LALAZ1875021,.99979091
42286,LALAZ1876728,.94301826
44354,LALAZ1883331,.99664253
44863,LALAZ1884725,.99979091
26631,LALAZ1899325,.99664253
32374,LALAZ1909849,.99979091
29978,LALAZ1913033,.99979091
26571,LALAZ1931300,.99979091
11910,LALAZ1947401,.99979091
40665,LALAZ1956411,.99626255
36554,LALAZ1959793,.99664253
41038,LALAZ1961573,.99979091
17385,LALAZ1973549,.99626255
24780,LALAZ1973570,.97088009
47527,LALAZ1973749,.99834341
23206,LALAZ1979012,.99664253
21855,LALAZ1991125,.99834341
47637,LALAZ2002548,.99979091
15485,LALAZ2008634,.99979091
41504,LALAZ2009988,.99834341
9802,LALAZ2012396,.98544145
57879,LALAZ2020301,.83503884
22591,LALAZ2043905,.83503884
26541,LALAZ2049818,.99814135
45631,LALAZ2058226,.99626255
56456,LALAZ2094903,.99626255
21525,LALAZ2095865,.99979091
35976,LALAZ2103484,.99979091
21405,LALAZ2124881,.99814135
12993,LALAZ2134621,.99814135
45681,LALAZ2136524,.97812903
29436,LALAZ2140104,.91069853
44862,LALAZ2141451,.97109711
31158,LALAZ2143388,.94301826
27636,LALAZ2147730,.99979091
31661,LALAZ2151941,.98910624
40159,LALAZ2185602,.99979091
4834,LALAZ2186648,.99979091
51775,LALAZ2207982,.97570521
22531,LALAZ2224499,.98544145
26051,LALAZ2228574,.99979091
48062,LALAZ2237229,.99979091
9301,LALAZ2251746,.97570521
45630,LALAZ2253634,.99979091
30366,LALAZ2259520,.99979091
57714,LALAZ2261074,.99979091
51708,LALAZ2275469,.99664253
21526,LALAZ2276314,.99979091
12834,LALAZ2280710,.99814135
7639,LALAZ2280943,.99979091
22648,LALAZ2282143,.99979091
26822,LALAZ2284126,.99979091
25660,LALAZ2291978,.99979091
6522,LALAZ2296392,.99814135
27333,LALAZ2296490,.99979091
51323,LALAZ2296800,.99979091
31609,LALAZ2318572,.83503884
39950,LALAZ2325940,.94301826
49172,LALAZ2338777,.99834341
21289,LALAZ2343952,.99979091
20601,LALAZ2347221,.99979091
36549,LALAZ2347642,.99979091
24102,LALAZ2351155,.98544145
26572,LALAZ2352128,.98544145
30388,LALAZ2354888,.98910624
16755,LALAZ2362504,.99814135
26185,LALAZ2362842,.99979091
28215,LALAZ2364074,.99979091
14504,LALAZ2370310,.99814135
21781,LALAZ2375719,.99664253
25661,LALAZ2376577,.99979091
26121,LALAZ2379263,.99979091
10646,LALAZ2382864,.97570521
25663,LALAZ2385320,.99626255
1684,LALAZ2385544,.99979091
30294,LALAZ2386838,.99664253
33373,LALAZ2389206,.99979091
35622,LALAZ2395680,.99979091
22589,LALAZ2397676,.97088009
26961,LALAZ2401969,.99979091
6518,LALAZ2402680,.99979091
26937,LALAZ2407538,.99979091
40040,LALAZ2414731,.97812903
18193,LALAZ2420461,.99979091
18048,LALAZ2430938,.99979091
29132,LALAZ2433228,.99979091
22532,LALAZ2433379,.97088009
20602,LALAZ2438212,.99979091
25156,LALAZ2440505,.99814135
29652,LALAZ2443806,.99979091
21937,LALAZ2445769,.99979091
35977,LALAZ2446284,.97812903
26392,LALAZ2467048,.83503884
16136,LALAZ2468262,.99814135
30727,LALAZ2469282,.99979091
26823,LALAZ2474711,.99979091
26393,LALAZ2486165,.99979091
4029,LALAZ2493122,.99979091
29653,LALAZ2497130,.99979091
23543,LALAZ2497544,.99979091
24800,LALAZ2503829,.99814135
33545,LALAZ2517779,.99979091
24291,LALAZ2552766,.99834341
39559,LALAZ2553824,.99979091
58165,LALAZ2557131,.99664253
6520,LALAZ2557921,.99979091
40360,LALAZ2558573,.99979091
10822,LALAZ2567246,.97088009
23361,LALAZ2578056,.99979091
22590,LALAZ2596730,.99979091
10882,LALAZ2601771,.97570521
26570,LALAZ2609181,.99979091
34695,LALAZ2614084,.98544145
16854,LALAZ2621393,.99834341
24723,LALAZ2621677,.99979091
31651,LALAZ2622116,.99979091
15890,LALAZ2623192,.99979091
21225,LALAZ2642483,.99979091
26938,LALAZ2642871,.83397478
45636,LALAZ2649360,.99979091
44443,LALAZ2655213,.99979091
40730,LALAZ2656606,.99979091
21377,LALAZ2658005,.99664253
24101,LALAZ2661207,.99814135
15886,LALAZ2671102,.99979091
28757,LALAZ2674601,.94301826
49245,LALAZ2686249,.99979091
41493,LALAZ2686969,.97812903
54744,LALAZ2705697,.99979091
26394,LALAZ2707454,.99979091
45634,LALAZ2724748,.99979091
58005,LALAZ2729921,.99664253
16853,LALAZ2733098,.99979091
58265,LALAZ2745553,.99979091
17383,LALAZ2746517,.99861372
40051,LALAZ2753634,.99664253
57875,LALAZ2759827,.97109711
10739,LALAZ2773155,.99979091
16426,LALAZ2780434,.99814135
40677,LALAZ2784818,.99979091
16803,LALAZ2800100,.99979091
48728,LALAZ2825483,.99664253
21907,LALAZ2844959,.99664253
26634,LALAZ2845763,.99979091
57717,LALAZ2854932,.99979091
19337,LALAZ292981,.91069853
30680,LALAZ2936236,.89282942
19437,LALAZ3073377,.99919003
19436,LALAZ3077918,.98793244
19440,LALAZ3146807,.99919003
21766,LALAZ3225379,.99919003
42678,LALAZ3266634,.99919003
24061,LALAZ3281048,.99919003
19439,LALAZ3287310,.99353254
40277,LALAZ3312707,.99095023
30683,LALAZ3341505,.99095023
24062,LALAZ3374165,.93167627
26941,LALAZ367101,.97088009
40346,LALAZ408661927,.97812903
22800,LALAZ408672527,.9877913
23779,LALAZ408674088,.99861372
22799,LALAZ408684113,.99664253
34087,LALAZ408688760,.99979091
17641,LALAZ408701586,.99979091
33372,LALAZ408712942,.97812903
48730,LALAZ408750769,.99979091
22520,LALAZ408762535,.94301826
26825,LALAZ408912092,.99979091
36608,LALAZ442490933,.99979091
31467,LALAZ442551180,.91069853
38805,LALAZ442561353,.99979091
31612,LALAZ451259082,.98910624
48733,LALAZ451263809,.99979091
6514,LALAZ462631020,.94301826
13819,LALAZ462652017,.99814135
14688,LALAZ462653189,.91069853
33129,LALAZ462656672,.99979091
43094,LALAZ471532562,.99979091
25570,LALAZ471542303,.97109711
57943,LALAZ482277345,.99979091
21779,LALAZ482296346,.99979091
57720,LALAZ482320299,.99834341
24888,LALAZ482328635,.97812903
48980,LALAZ482328799,.99979091
36553,LALAZ482330779,.97812903
51063,LALAZ482341929,.99979091
22801,LALAZ482342584,.94301826
22274,LALAZ482360344,.99834341
57885,LALAZ495705671,.83503884
58424,LALAZ495733314,.99979091
13124,LALAZ518220201,.97088009
46774,LALAZ518230388,.97570521
41444,LALAZ518233257,.97812903
43250,LALAZ518245803,.99979091
55406,LALAZ518250574,.99979091
21871,LALAZ518273826,.83397478
50501,LALAZ518277813,.99979091
49242,LALAZ521187551,.99979091
44504,LALAZ521199694,.94301826
6269,LALAZ521203064,.99664253
20034,LALAZ521205052,.99979091
39830,LALAZ521206537,.99664253
26327,LALAZ521224062,.99979091
48327,LALAZ521225426,.99834341
19438,LALAZ521240050,.99353254
26569,LALAZ537836735,.99626255
57872,LALAZ537905183,.98910624
55220,LALAZ537911885,.99979091
52487,LALAZ537922235,.99979091
50088,LALAZ537939445,.99979091
56367,LALAZ537943886,.99979091
36160,LALAZ537943965,.99979091
24263,LALAZ537946871,.97812903
16756,LALAZ537946970,.97088009
13000,LALAZ537962706,.99664253
20603,LALAZ541336682,.97088009
17897,LALAZ541336760,.98544145
46494,LALAZ562204177,.83397478
30509,LALAZ562224414,.83397478
39495,LALAZ562270391,.99979091
45635,LALAZ562272343,.99626255
34933,LALAZ562276583,.99814135
12369,LALAZ562280682,.97812903
39829,LALAZ562295621,.97570521
43083,LALAZ562309595,.99979091
56959,LALAZ562314180,.99979091
33530,LALAZ562317481,.99979091
58043,LALAZ562335807,.99979091
37980,LALAZ562349051,.97570521
31306,LALAZ562352348,.99979091
48797,LALAZ562365773,.99834341
43454,LALAZ562377144,.94301826
53762,LALAZ562397562,.99979091
56557,LALAZ562470988,.99979091
56558,LALAZ562476837,.99979091
28059,LALAZ562478170,.99979091
15481,LALAZ562486796,.99979091
17941,LALAZ562492254,.99664253
6270,LALAZ684097,.99979091
29655,LALAZ843504,.98910624
36704,LALAZ853807,.99979091
17386,LALAZ865602,.99979091
21780,LALAZ928029,.99814135
45578,LALAZ929271,.97570521
20412,LALAZ930667,.94301826
51062,LALAZ932847,.99626255
19093,LALAZ939361,.99814135
21404,LALAZ967335,.99814135
56291,LALAZ975533,.83503884
21168,LALAZ978973,.99814135
21527,LALAZ984132,.98544145
32829,LALCA1001616,.99947512
35761,LALCA100462,.99947512
56060,LALCA1009550,.9892236
53896,LALCA1017434,.99947512
31534,LALCA1018935,.95904106
30284,LALCA1020670,.99566132
41483,LALCA1025459,.99566132
29243,LALCA1028820,.99566132
28436,LALCA1036576,.84159219
29242,LALCA1038484,.99947512
55194,LALCA1060793,.99947512
30292,LALCA1084511,.84159219
8203,LALCA1084726,.99800688
33528,LALCA1086469,.9892236
48418,LALCA1090977,.91709691
28232,LALCA1091210,.99947512
14791,LALCA109926,.96021831
41936,LALCA1099446,.99947512
17772,LALCA1107457,.84159219
42230,LALCA1110632,.99566132
30301,LALCA1114021,.99566132
11381,LALCA111509,.99947512
43084,LALCA1119974,.99566132
40986,LALCA1128729,.96664441
50619,LALCA1131396,.96664441
57553,LALCA1133063,.99947512
37074,LALCA1134658,.99566132
21430,LALCA1136486,.99947512
21900,LALCA11368,.96664441
37911,LALCA1137311,.91709691
33258,LALCA1146679,.99100822
31533,LALCA11512,.99947512
21450,LALCA1159328,.99947512
28050,LALCA1165694,.9948796
19997,LALCA1167413,.95904106
22197,LALCA1167648,.9892236
34677,LALCA1176427,.99947512
24259,LALCA118305171,.99566132
41771,LALCA118347629,.98369789
27496,LALCA118379489,.9948796
40177,LALCA118404973,.99947512
45119,LALCA118659755,.99566132
43788,LALCA118873,.99566132
56575,LALCA1189576,.99947512
37103,LALCA1193546,.99566132
41390,LALCA1199061,.91709691
25352,LALCA1200035,.99947512
40785,LALCA1200408,.99947512
9270,LALCA1202181,.99947512
46748,LALCA1203731,.99947512
32828,LALCA1205603,.99947512
9934,LALCA1216423,.99947512
48420,LALCA1222397,.99566132
40151,LALCA1224262,.99947512
26686,LALCA1228044,.99947512
55587,LALCA1229809,.99947512
56602,LALCA1230478,.99947512
45907,LALCA123117,.99566132
26886,LALCA1238099,.86027241
34001,LALCA125255,.99947512
18424,LALCA125674,.86027241
51373,LALCA1257439,.84159219
45953,LALCA1258332,.96664441
35018,LALCA1260296,.91709691
9211,LALCA1271316,.99566132
33143,LALCA1272568,.96664441
21432,LALCA1274368,.99947512
31603,LALCA1275270,.96664441
36509,LALCA1276441,.99566132
20175,LALCA1276653,.84159219
20377,LALCA1279373,.99566132
21448,LALCA1283081,.99947512
37775,LALCA1291069,.99947512
6012,LALCA1291433,.9948796
28700,LALCA1301778,.99566132
33250,LALCA1302699,.99100822
22065,LALCA130397885,.99724448
43810,LALCA130414020,.91124475
44277,LALCA130421899,.99969816
33067,LALCA130431364,.99439865
25281,LALCA130431536,.95440018
28639,LALCA130435028,.95440018
24578,LALCA130445309,.99724448
33626,LALCA130451496,.97247863
50993,LALCA130472906,.99969816
53819,LALCA130501525,.99969816
42015,LALCA130507994,.8068769
36040,LALCA1305145,.91709691
20111,LALCA130536290,.99480641
40989,LALCA130573350,.99947512
36139,LALCA130573566,.99566132
58467,LALCA130582347,.99566132
29244,LALCA130606730,.99947512
55437,LALCA130608379,.99947512
43943,LALCA130623196,.99947512
43475,LALCA130627025,.99947512
23740,LALCA130642249,.99100822
21723,LALCA130674132,.96664441
34542,LALCA130691225,.99947512
25233,LALCA130729929,.99724448
34191,LALCA130742865,.99986345
22604,LALCA130743149,.99986345
45581,LALCA130752602,.99892199
39981,LALCA130765974,.99986345
46758,LALCA130776978,.99986345
47711,LALCA1307802,.99947512
47454,LALCA130786402,.99892199
26625,LALCA1307910,.9948796
25808,LALCA130792430,.99986345
42500,LALCA130797987,.99969816
55196,LALCA130798913,.99480641
13694,LALCA130801157,.99724448
21469,LALCA130807945,.99969816
51756,LALCA130813594,.89492768
4272,LALCA130821502,.97716457
41024,LALCA130825249,.99969816
22176,LALCA130828567,.99969816
57965,LALCA130831676,.98733336
45147,LALCA130836419,.99969816
46478,LALCA130836580,.99969816
42244,LALCA130840963,.99969816
56083,LALCA130845855,.99969816
20168,LALCA130846816,.99969816
40378,LALCA130863521,.95452666
17774,LALCA130864828,.99947512
35057,LALCA130868048,.99745297
21917,LALCA130870118,.97716457
51256,LALCA130875110,.99969816
45077,LALCA130883836,.99745297
28834,LALCA130884049,.99969816
36626,LALCA130884231,.99480641
48607,LALCA130887750,.99969816
46026,LALCA130889585,.99969816
50720,LALCA130891892,.99969816
23788,LALCA130897913,.91124475
45539,LALCA130913430,.99969816
19661,LALCA130919327,.97716457
14302,LALCA130933230,.97444093
56111,LALCA130935825,.99969816
31953,LALCA130936382,.98733336
35717,LALCA130937629,.97716457
26753,LALCA130961509,.97444093
33830,LALCA130978239,.98733336
5318,LALCA130981624,.97716457
34366,LALCA1310275,.99947512
22318,LALCA1313426,.9948796
34678,LALCA1317836,.99947512
34682,LALCA1322450,.99947512
45130,LALCA1323245,.99947512
22217,LALCA1326143,.91709691
47712,LALCA1327373,.99566132
54710,LALCA1336735,.99947512
20380,LALCA1340007,.99947512
31908,LALCA1342381,.99947512
36455,LALCA134759,.99947512
49228,LALCA1358894,.99947512
25013,LALCA1360319,.91833562
24097,LALCA1363192,.98369789
57123,LALCA1365110,.99566132
40820,LALCA1377231,.99947512
18861,LALCA1378194,.99947512
45366,LALCA1380256,.99947512
15345,LALCA1380610,.95904106
55606,LALCA1388285,.99947512
42799,LALCA1394577,.99800688
49436,LALCA1398975,.99566132
44871,LALCA1401828,.99800688
8202,LALCA14055,.96021831
29943,LALCA1405604,.99947512
48306,LALCA1413426,.99566132
34675,LALCA1415426,.99566132
34018,LALCA14167,.99947512
5296,LALCA1429357,.96664441
23572,LALCA1429576,.99947512
18264,LALCA1430582,.99947512
16142,LALCA1433568,.99100822
35929,LALCA1434742,.99947512
36330,LALCA1447462,.99566132
55591,LALCA1457122,.99566132
31639,LALCA1473119,.99947512
9935,LALCA1480650,.95904106
49758,LALCA1481281,.9892236
57555,LALCA1487705,.99566132
55384,LALCA1488027,.99566132
22687,LALCA1490831,.99947512
18244,LALCA1494155,.99947512
22666,LALCA149561,.99566132
44872,LALCA1498811,.91709691
32170,LALCA1507963,.98369789
28967,LALCA1518704,.99947512
30025,LALCA152075,.99566132
30763,LALCA1522864,.99566132
57552,LALCA1529835,.9892236
11955,LALCA1538033,.95904106
33256,LALCA1538205,.99947512
50614,LALCA1538331,.99100822
31413,LALCA1546557,.99100822
3205,LALCA1548011,.9948796
1172,LALCA1549272,.91833562
8521,LALCA1549969,.99947512
30023,LALCA1553516,.98369789
14187,LALCA1553843,.9948796
31921,LALCA1554571,.99100822
1223,LALCA1557001,.99100822
16247,LALCA1560683,.99947512
42794,LALCA1564318,.99947512
40399,LALCA1567389,.91709691
33865,LALCA1576300,.91709691
56878,LALCA158282,.99100822
34363,LALCA1587078,.99947512
43334,LALCA1593121,.99947512
1412,LALCA1610607,.9948796
34000,LALCA1612468,.9892236
37773,LALCA1613100,.9892236
48423,LALCA1613938,.99566132
24696,LALCA161648,.99566132
33444,LALCA1622872,.99566132
49734,LALCA1623478,.99947512
47880,LALCA1626402,.99947512
29196,LALCA1633747,.99800688
24722,LALCA163407,.9948796
18036,LALCA1641859,.99947512
21745,LALCA1644527,.96664441
22320,LALCA1646500,.99947512
33719,LALCA1651482,.99100822
3721,LALCA1655558,.99566132
35016,LALCA1663543,.99566132
46251,LALCA1664947,.99947512
7616,LALCA166644,.99947512
36712,LALCA1668291,.96021831
47534,LALCA1670804,.99947512
4012,LALCA1683352,.99566132
